0,0
0,3304.30793517735
1,3304.27301219767
2,3304.23808921798
3,3304.20316623829
4,3304.16824325861
5,3304.13332027892
6,3304.09839729923
7,3304.06347431955
8,3304.02855133986
9,3303.99362836018
10,3303.95870538049
11,3303.9237824008
12,3303.88885942112
13,3303.85393644143
14,3303.81901346174
15,3303.78409048206
16,3303.74916750237
17,3303.71424452268
18,3303.679321543
19,3303.64439856331
20,3303.60947558363
21,3303.57455260394
22,3303.53962962425
23,3303.50470664457
24,3303.46978366488
25,3303.43486068519
26,3303.39993770551
27,3303.36501472582
28,3303.33009174614
29,3303.29516876645
30,3303.26024578676
31,3303.22532280708
32,3303.19039982739
33,3303.1554768477
34,3303.12055386802
35,3303.08563088833
36,3303.05070790864
37,3303.01578492896
38,3302.98086194927
39,3302.94593896959
40,3302.9110159899
41,3302.87609301021
42,3302.84117003053
43,3302.80624705084
44,3302.77132407115
45,3302.73640109147
46,3302.70147811178
47,3302.6665551321
48,3302.63163215241
49,3302.59670917272
50,3302.56178619304
51,3302.52686321335
52,3302.49194023366
53,3302.45701725398
54,3302.42209427429
55,3302.3871712946
56,3302.35224831492
57,3302.31732533523
58,3302.28240235555
59,3302.24747937586
60,3302.21255639617
61,3302.17763341649
62,3302.1427104368
63,3302.10778745711
64,3302.07286447743
65,3302.03794149774
66,3302.00301851806
67,3301.96809553837
68,3301.93317255868
69,3301.898249579
70,3301.86332659931
71,3301.82840361962
72,3301.79348063994
73,3301.75855766025
74,3301.72363468056
75,3301.68871170088
76,3301.65378872119
77,3301.61886574151
78,3301.58394276182
79,3301.54901978213
80,3301.51409680245
81,3301.47917382276
82,3301.44425084307
83,3301.40932786339
84,3301.3744048837
85,3301.33948190401
86,3301.30455892433
87,3301.26963594464
88,3301.23471296496
89,3301.19978998527
90,3301.16486700558
91,3301.1299440259
92,3301.09502104621
93,3301.06009806652
94,3301.02517508684
95,3300.99025210715
96,3300.95532912747
97,3300.92040614778
98,3300.88548316809
99,3300.85056018841
