0,0
1,0
2,0.426348420470588
3,0.475990455673506
4,0.527094655647059
5,0.58111313
6,0.584042072588235
7,0.567978872823529
8,0.493520595647059
9,0.400065352
10,0.334364974235294
11,0.313925236823529
12,0.232156720705882
13,0.191272470823529
14,0.188353205905882
15,0.256977754470588
16,0.283260839294118
17,0.294942824470588
18,0.278879526588235
19,0.293475818470588
20,0.308081840352941
21,0.313920363647059
22,0.308077016235294
23,0.281798820941176
24,0.299314341764706
25,0.292023481058824
26,0.233618788117647
27,0.191272454470588
28,0.181052618470588
29,0.200030239411765
30,0.210245218588235
31,0.227775391647059
32,0.252596409058824
33,0.262816261411765
34,0.281798788235294
35,0.294937902614682
36,0.297857096835294
37,0.292018656941177
38,0.287632389294118
39,0.315377621658823
40,0.331440822077647
41,0.292028354235294
42,0.318301725411765
43,0.299319198588235
44,0.356271586823529
45,0.382544925294118
46,0.382544990705882
47,0.392764744941176
48,0.365024449529412
49,0.344584810235294
50,0.335817262588235
51,0.318291962705882
52,0.256982627647059
53,0.274493308
54,0.284722890352941
55,0.299314325411765
56,0.303705433529412
57,0.308081791294118
58,0.294937885882353
59,0.338751127791153
60,0.354814389317647
61,0.300776387917647
62,0.235075992164706
63,0.195653781894118
64,0.198573041905882
65,0.197110974494118
66,0.251139213842353
67,0.353347452
68,0.420505024
69,0.440949683647059
70,0.404446681058823
71,0.338751111058824
72,0.292023481058824
73,0.292023481058824
74,0.278874637058824
75,0.305167468235294
76,0.318301692705882
77,0.309543924117647
78,0.267197590470588
79,0.204421327905882
80,0.178128483647059
81,0.255520560235294
82,0.329983628823529
83,0.362110061058824
84,0.365019543647059
85,0.292018624235294
86,0.197110994117647
87,0.233618788117647
88,0.246749956006373
89,0.261341225959118
90,0.290553182183016
91,0.303692130802208
92,0.2993009053814
93,0.397127588266474
94,0.493510914705882
95,0.461389339294118
96,0.302238460235294
97,0.293485613882353
98,0.290556491411765
99,0.305167468235294
100,0.312458328941176
101,0.316849388
102,0.325592266883908
103,0.464298402679571
104,0.471593905769351
105,0.33288753732972
106,0.230704416
107,0.221936884705882
108,0.221936884705882
109,0.227754587206488
110,0.226302115484503
111,0.218996502574284
112,0.341654023793476
113,0.413192813436197
114,0.335810325996566
115,0.227768309298111
116,0.223377081587891
117,0.235058844148259
118,0.246740598532157
119,0.255498267151349
120,0.25403593624113
121,0.255497903683851
122,0.397133125973631
123,0.500788534451647
124,0.474519944659074
125,0.365015816395913
126,0.34603807422687
127,0.353328864399003
128,0.300767386194666
129,0.281789635849152
130,0.27447915303305
131,0.258425403416948
132,0.23798074257261
133,0.327059477647059
134,0.391302693882353
135,0.328531291411765
136,0.229212615167026
137,0.191267581294118
138,0.182514669529412
139,0.195633363441072
140,0.200019419919088
141,0.194166128067692
142,0.205852771981001
143,0.195637643776664
144,0.188332030866444
145,0.26427164554446
146,0.351859067751887
147,0.316827778959314
148,0.191260439484389
149,0.176649380680051
150,0.178111283365126
151,0.183976835058824
152,0.195653734470588
153,0.201497114588235
154,0.211712077411765
155,0.205860512289321
156,0.248192106814395
157,0.36354412653947
158,0.386912763805721
159,0.310987450977854
160,0.294924151244105
161,0.278855860592709
162,0.306605687917783
163,0.302214416054622
164,0.292018640588235
165,0.293456399123594
166,0.305157803647059
167,0.401532308941177
168,0.414666500705882
169,0.313930208117647
170,0.233613944376471
171,0.226318230117647
172,0.211716999647059
173,0.220474784588235
174,0.202954456
175,0.188322553197867
176,0.19855198423353
177,0.265714313088016
178,0.296378589389561
179,0.186869630467577
180,0.14452802423971
181,0.143060934623608
182,0.116809385882353
183,0.116782410203168
184,0.108051617294118
185,0.103670288235294
186,0.0949076301176471
187,0.186900883211765
188,0.156226711529412
189,0.102203347647059
190,0.0876070524941177
191,0.0890691182705882
192,0.106589549882353
193,0.0905214262470588
194,0.115347328282353
195,0.109513681435294
196,0.124081076629135
197,0.205878523776471
198,0.221907668702813
199,0.143063120392594
200,0.167883993682374
201,0.182489900878037
202,0.218987797861935
203,0.205843678010538
204,0.204386351100319
205,0.169335571237158
206,0.126993961738703
207,0.108046744117647
208,0.0905263010588235
209,0.074432218184514
210,0.113890140588235
211,0.121195604470588
212,0.0671624746117647
213,0.0292072196470588
214,0.0248210174117647
