1,250
2,250
3,500
4,250
5,700
6,250
7,250
8,472.272062816038
9,648.241183923271
10,481.514708544025
11,648.241183923271
12,425
13,200
14,200
15,700
16,700
17,700
18,388.029417088051
19,250
20,250
21,250
22,250
23,250
24,250
25,250
26,250
27,250
28,388
29,337
30,82.9124653502311
