0,0,0
1,3304.30793517735,3212.71150005448
2,3304.15684156672,3212.90797265996
3,3304.01811626417,3213.11821185315
4,3303.89110566708,3213.34191566807
5,3303.77511985664,3213.57877258326
6,3303.66943433453,3213.82846209291
7,3303.57329185078,3214.09065526745
8,3303.48590431864,3214.36501530202
9,3303.40645481209,3214.65119805191
10,3303.33409964123,3214.94885255368
11,3303.26797050097,3215.25762153111
12,3303.20717668769,3215.57714188501
13,3303.15080737907,3215.90704516612
14,3303.09793397132,3216.24695803036
15,3303.04761246874,3216.59650267587
16,3302.99888591957,3216.95529726138
17,3302.95078689271,3217.3229563053
18,3302.90233998921,3217.69909106556
19,3302.85256438262,3218.08330989971
20,3302.80047638223,3218.47521860529
21,3302.74509201296,3218.87442074056
22,3302.68542960572,3219.28051792546
23,3302.62051239221,3219.69311012323
24,3302.54937109759,3220.11179590283
25,3302.4710465251,3220.53617268258
26,3302.38459212617,3220.96583695547
27,3302.28907654983,3221.40038449671
28,3302.1835861653,3221.83941055414
29,3302.06722755153,3222.28251002221
30,3301.93912994765,3222.72927760035
31,3301.79844765832,3223.17930793648
32,3301.64436240808,3223.63219575674
33,3301.47608563888,3224.08753598234
34,3301.29286074518,3224.54492383449
35,3301.09396524095,3225.00395492871
36,3300.87871285332,3225.46422535948
37,3300.64645553761,3225.9253317765
38,3300.39658540857,3226.38687145375
39,3300.12853658316,3226.84844235262
40,3299.84178693008,3227.30964318041
41,3299.53585972163,3227.77007344541
42,3299.21032518364,3228.22933351001
43,3298.86480193955,3228.68702464298
44,3298.49895834481,3229.14274907246
45,3298.11251370811,3229.59611004073
46,3297.70523939626,3230.04671186231
47,3297.27695981966,3230.4941599865
48,3296.82755329576,3230.93806106573
49,3296.35695278798,3231.3780230309
50,3295.86514651815,3231.81365517504
51,3295.35217845043,3232.24456824626
52,3294.81814864535,3232.67037455136
53,3294.2632134827,3233.09068807097
54,3293.68758575236,3233.50512458743
55,3293.09153461241,3233.91330182622
56,3292.47538541437,3234.31483961195
57,3291.83951939544,3234.70936003975
58,3291.1843732382,3235.09648766272
59,3290.51043849836,3235.4758496963
60,3289.81826090156,3235.84707624001
61,3289.10843951043,3236.20980051721
62,3288.38162576361,3236.5636591332
63,3287.63852238853,3236.90829235218
64,3286.87988219012,3237.2433443932
65,3286.10650671807,3237.56846374524
66,3285.31924481525,3237.88330350164
67,3284.51899105048,3238.18752171377
68,3283.7066840389,3238.48078176373
69,3282.88330465359,3238.76275275606
70,3282.04987413234,3239.03310992791
71,3281.20745208361,3239.29153507744
72,3280.35713439612,3239.53771700976
73,3279.50005105659,3239.77135199992
74,3278.63736388053,3239.99214427217
75,3277.77026416109,3240.1998064946
76,3276.89997024115,3240.39406028835
77,3276.02772501407,3240.57463675039
78,3275.15479335881,3240.74127698857
79,3274.28245951499,3240.89373266803
80,3273.41202440394,3241.03176656745
81,3272.54480290168,3241.15515314391
82,3271.68212107003,3241.26367910483
83,3270.82531335213,3241.3571439856
84,3269.9757197386,3241.4353607311
85,3269.13468291094,3241.49815627967
86,3268.30354536853,3241.54537214768
87,3267.48364654579,3241.57686501291
88,3266.67631992608,3241.592507295
89,3265.88289015888,3241.59218773101
90,3265.10467018689,3241.57581194418
91,3264.34295838949,3241.54330300398
92,3263.59903574924,3241.49460197542
93,3262.87416304775,3241.42966845561
94,3262.16957809741,3241.34848109556
95,3261.4864930153,3241.25103810522
96,3260.82609154554,3241.13735773962
97,3260.18952643617,3241.00747876417
98,3259.57791687661,3240.86146089707
99,3258.99234600156,3240.69938522674
